Time Stamp,ID,Extended,Dir,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8
4295449541,00000020,false,Rx,0,7,20,00,07,01,00,00,4F,00,
4295449759,00000230,false,Rx,0,7,00,02,02,01,00,00,3E,00,
4295449976,00000025,false,Rx,0,8,A2,37,98,00,FF,FF,FF,9B,
4295450246,00000024,false,Rx,0,8,02,01,01,F5,62,1A,80,21,
4295450355,0000032A,false,Rx,0,2,00,2F,00,00,00,00,00,00,
4295453394,00000260,false,Rx,0,8,00,00,02,00,00,00,00,6C,
4295455520,000000AA,false,Rx,0,8,1A,6F,1A,6F,1A,6F,1A,6F,
4295455683,00000232,false,Rx,0,4,00,00,00,38,00,00,00,00,
4295455955,00000320,false,Rx,0,8,44,20,04,00,00,00,00,93,
4295456064,000003D3,false,Rx,0,2,00,00,00,00,00,00,00,00,
4295460549,000001C4,false,Rx,0,8,00,00,00,00,00,00,00,CD,
4295461587,00000020,false,Rx,0,7,20,00,07,01,00,00,4F,00,
4295461860,000000B4,false,Rx,0,8,00,00,00,00,00,00,00,BC,
4295462077,00000025,false,Rx,0,8,A2,37,98,00,FF,FF,FF,9B,
4295462294,00000235,false,Rx,0,6,00,00,00,00,00,3D,00,00,
4295462518,00000024,false,Rx,0,8,02,01,01,F5,62,1A,81,22,
4295462897,00000127,false,Rx,0,8,00,10,00,08,00,0E,FE,54,
4295465885,00000245,false,Rx,0,5,00,00,00,00,4C,00,00,00,
4295467571,000000AA,false,Rx,0,8,1A,6F,1A,6F,1A,6F,1A,6F,
4295467734,000000B6,false,Rx,0,4,00,00,00,BA,00,00,00,00,
4295468005,00000224,false,Rx,0,8,00,00,00,00,00,00,00,08,
4295468984,00000247,false,Rx,0,5,06,00,FF,00,00,00,00,00,
4295469802,00000620,false,Rx,0,8,10,00,00,26,B0,00,00,50,
4295470889,0000038E,false,Rx,0,8,00,00,00,00,00,00,00,00,
4295473549,00000260,false,Rx,0,8,00,00,02,00,00,00,00,6C,
4295473766,00000020,false,Rx,0,7,20,00,07,01,00,00,4F,00,
4295474036,00000230,false,Rx,0,7,00,02,02,01,00,00,3E,00,
4295474253,00000025,false,Rx,0,8,A2,37,98,00,FF,FF,FF,9B,
4295474638,00000024,false,Rx,0,8,02,01,01,F5,62,1A,7F,20,
4295479371,0000038F,false,Rx,0,8,09,00,00,00,00,00,00,00,
4295479376,00000262,false,Rx,0,5,21,00,00,00,8A,00,00,00,
4295479381,00000127,false,Rx,0,8,00,10,00,08,00,0E,FE,54,
4295479609,000000AA,false,Rx,0,8,1A,6F,1A,6F,1A,6F,1A,6F,
4295479776,00000232,false,Rx,0,4,00,00,00,38,00,00,00,00,
4295481130,000001C4,false,Rx,0,8,00,00,00,00,00,00,00,CD,
4295485639,00000020,false,Rx,0,7,20,00,07,01,00,00,4F,00,
4295485860,000000B4,false,Rx,0,8,00,00,00,00,00,00,00,BC,
4295486130,00000025,false,Rx,0,8,A2,37,98,00,FF,FF,FF,9B,
4295486347,00000235,false,Rx,0,6,00,00,00,00,00,3D,00,00,
4295486895,00000024,false,Rx,0,8,02,01,01,F4,62,19,81,20,
4295489450,00000245,false,Rx,0,5,00,00,00,00,4C,00,00,00,
4295491621,000000AA,false,Rx,0,8,1A,6F,1A,6F,1A,6F,1A,6F,
4295491840,000001AA,false,Rx,0,6,00,00,00,00,00,B1,00,00,
4295492111,00000224,false,Rx,0,8,00,00,00,00,00,00,00,08,
4295492496,00000247,false,Rx,0,5,06,00,FF,00,00,00,00,00,
4295493853,00000260,false,Rx,0,8,00,00,01,00,00,00,00,6B,
4295495645,00000127,false,Rx,0,8,00,10,00,08,00,0E,FE,54,
4295499372,00000020,false,Rx,0,7,20,00,07,01,00,00,4F,00,
4295499377,00000230,false,Rx,0,7,00,02,02,01,00,00,3E,00,
4295499382,00000025,false,Rx,0,8,A2,37,98,00,FF,FF,FF,9B,
4295499388,00000024,false,Rx,0,8,02,01,01,F4,62,19,80,1F,
4295499393,0000032A,false,Rx,0,2,00,2F,00,00,00,00,00,00,
4295500819,00000361,false,Rx,0,8,80,00,00,00,20,00,00,88,
4295503748,000000AA,false,Rx,0,8,1A,6F,1A,6F,1A,6F,1A,6F,
4295503911,00000232,false,Rx,0,4,00,00,00,38,00,00,00,00,
4295504128,00000320,false,Rx,0,8,44,20,04,00,FF,00,00,92,
4295504344,00000351,false,Rx,0,4,00,00,00,00,00,00,00,00,
4295504730,000001C4,false,Rx,0,8,00,00,00,00,00,00,00,CD,
4295507013,0000045F,false,Rx,0,8,40,02,00,00,01,00,00,00,
4295509728,00000020,false,Rx,0,7,20,00,07,01,00,00,4F,00,
4295509948,000000B4,false,Rx,0,8,00,00,00,00,00,00,00,BC,
4295510219,00000025,false,Rx,0,8,A2,37,98,00,FF,FF,FF,9B,
4295510382,00000235,false,Rx,0,6,00,00,00,00,00,3D,00,00,
4295510659,00000024,false,Rx,0,8,02,02,01,F4,62,19,80,20,
4295512018,00000127,false,Rx,0,8,00,10,00,08,00,0E,FE,54,
4295512998,00000245,false,Rx,0,5,00,00,00,00,4C,00,00,00,
4295514086,00000260,false,Rx,0,8,00,00,02,00,00,00,00,6C,
4295515775,000000AA,false,Rx,0,8,1A,6F,1A,6F,1A,6F,1A,6F,
4295515938,000000B6,false,Rx,0,4,00,00,00,BA,00,00,00,00,
4295516155,00000224,false,Rx,0,8,00,00,00,00,00,00,00,08,
4295516371,00000247,false,Rx,0,5,06,00,FF,00,00,00,00,00,
4295520598,00000262,false,Rx,0,5,21,00,00,00,8A,00,00,00,
4295521741,00000020,false,Rx,0,7,20,00,07,01,00,00,4F,00,
4295521958,00000230,false,Rx,0,7,00,02,02,01,00,00,3E,00,
4295522175,00000025,false,Rx,0,8,A2,37,98,00,FF,FF,FF,9B,
4295522453,000003B7,false,Rx,0,8,00,07,00,00,00,00,00,00,
4295522781,00000024,false,Rx,0,8,02,01,01,F4,62,19,81,20,
4295527783,000000AA,false,Rx,0,8,1A,6F,1A,6F,1A,6F,1A,6F,
4295527947,00000232,false,Rx,0,4,00,00,00,38,00,00,00,00,
4295528271,000001C4,false,Rx,0,8,00,00,00,00,00,00,00,CD,
4295528495,00000127,false,Rx,0,8,00,10,00,08,00,0E,FE,54,
4295530885,000003A5,false,Rx,0,8,00,00,00,00,00,00,20,00,
4295533765,00000020,false,Rx,0,7,20,00,07,01,00,00,4F,00,
4295533981,000000B4,false,Rx,0,8,00,00,00,00,00,00,00,BC,
4295534252,00000025,false,Rx,0,8,A2,37,98,00,FF,FF,FF,9B,
4295534415,00000235,false,Rx,0,6,00,00,00,00,00,3D,00,00,
4295534692,00000260,false,Rx,0,8,00,00,01,00,00,00,00,6B,
4295535020,00000024,false,Rx,0,8,02,02,01,F4,62,19,80,20,
4295536544,00000245,false,Rx,0,5,00,00,00,00,4C,00,00,00,
4295539617,00000247,false,Rx,0,5,06,00,FF,00,00,00,00,00,
4295539838,000000AA,false,Rx,0,8,1A,6F,1A,6F,1A,6F,1A,6F,
4295540055,000001AA,false,Rx,0,6,00,00,00,00,00,B1,00,00,
4295540271,00000224,false,Rx,0,8,00,00,00,00,00,00,00,08,
4295544780,00000127,false,Rx,0,8,00,10,00,08,00,0E,FE,54,
4295545759,00000020,false,Rx,0,7,20,00,07,01,00,00,4F,00,
4295545975,00000230,false,Rx,0,7,00,02,02,01,00,00,3E,00,
4295546246,00000025,false,Rx,0,8,A2,37,98,00,FF,FF,FF,9B,
4295546462,00000024,false,Rx,0,8,02,01,01,F4,62,19,7F,1E,
4295546579,0000032A,false,Rx,0,2,00,2F,00,00,00,00,00,00,
4295551841,000001C4,false,Rx,0,8,00,00,00,00,00,00,00,CD,
4295552058,000000AA,false,Rx,0,8,1A,6F,1A,6F,1A,6F,1A,6F,
4295552221,00000232,false,Rx,0,4,00,00,00,38,00,00,00,00,
4295552437,00000320,false,Rx,0,8,44,20,04,00,FF,00,00,92,
4295554502,00000260,false,Rx,0,8,00,00,02,00,00,00,00,6C,
4295559424,00000020,false,Rx,0,7,20,00,07,01,00,00,4F,00,
4295559429,000000B4,false,Rx,0,8,00,00,00,00,00,00,00,BC,
4295559434,00000025,false,Rx,0,8,A2,37,98,00,FF,FF,FF,9B,
4295559440,00000024,false,Rx,0,8,02,02,01,F4,62,19,80,20,
4295559445,00000235,false,Rx,0,6,00,00,00,00,00,3D,00,00,
4295559558,00000262,false,Rx,0,5,21,00,00,00,8A,00,00,00,
4295560100,00000245,false,Rx,0,5,00,00,00,00,4C,00,00,00,
4295560865,00000413,false,Rx,0,8,01,01,01,09,00,00,00,00,
4295561189,00000127,false,Rx,0,8,00,10,00,08,00,0E,FE,54,
4295563282,00000247,false,Rx,0,5,06,00,FF,00,00,00,00,00,
4295564001,000000AA,false,Rx,0,8,1A,6F,1A,6F,1A,6F,1A,6F,
4295564164,000000B6,false,Rx,0,4,00,00,00,BA,00,00,00,00,
4295564441,00000224,false,Rx,0,8,00,00,00,00,00,00,00,08,
4295564604,00000351,false,Rx,0,4,00,00,00,00,00,00,00,00,
4295565307,00000361,false,Rx,0,8,80,00,00,00,20,00,00,88,
4295570035,00000020,false,Rx,0,7,20,00,07,01,00,00,4F,00,
4295570252,00000230,false,Rx,0,7,00,02,02,01,00,00,3E,00,
4295570470,00000025,false,Rx,0,8,A2,37,98,00,FF,FF,FF,9B,
4295570904,00000024,false,Rx,0,8,02,01,01,F4,62,19,80,1F,
4295571121,00000611,false,Rx,0,8,21,00,00,25,00,02,36,30,
4295574760,00000260,false,Rx,0,8,00,00,02,00,00,00,00,6C,
4295575353,000001C4,false,Rx,0,8,00,00,00,00,00,00,00,CD,
4295576009,000000AA,false,Rx,0,8,1A,6F,1A,6F,1A,6F,1A,6F,
4295576226,00000232,false,Rx,0,4,00,00,00,38,00,00,00,00,
4295580660,00000127,false,Rx,0,8,00,10,00,08,00,0E,FE,54,
4295582086,00000020,false,Rx,0,7,20,00,07,01,00,00,4F,00,
4295582357,000000B4,false,Rx,0,8,00,00,00,00,00,00,00,BC,
4295582581,00000025,false,Rx,0,8,A2,37,98,00,FF,FF,FF,9B,
4295582800,00000235,false,Rx,0,6,00,00,00,00,00,3D,00,00,
4295583177,00000024,false,Rx,0,8,02,01,01,F4,62,19,7F,1E,
4295583670,00000245,false,Rx,0,5,00,00,00,00,4C,00,00,00,
4295586764,00000247,false,Rx,0,5,06,00,FF,00,00,00,00,00,
4295587740,000003B3,false,Rx,0,3,00,00,28,00,00,00,00,00,
4295588118,000000AA,false,Rx,0,8,1A,6F,1A,6F,1A,6F,1A,6F,
4295588335,000001AA,false,Rx,0,6,00,00,00,00,00,B1,00,00,
4295588613,00000224,false,Rx,0,8,00,00,00,00,00,00,00,08,
4295593987,00000127,false,Rx,0,8,00,10,00,08,00,0E,FE,54,
4295594204,00000020,false,Rx,0,7,20,00,07,01,00,00,4F,00,
4295594428,00000230,false,Rx,0,7,00,02,02,01,00,00,3E,00,
4295594645,00000025,false,Rx,0,8,A2,37,98,00,FF,FF,FF,9B,
4295594813,0000032A,false,Rx,0,2,00,2F,00,00,00,00,00,00,
4295595030,00000260,false,Rx,0,8,00,00,01,00,00,00,00,6B,
4295595468,00000024,false,Rx,0,8,02,02,01,F4,62,19,80,20,
4295595847,00000435,false,Rx,0,8,81,0A,05,FF,E0,0F,60,03,
4295600702,000001C4,false,Rx,0,8,00,00,00,00,00,00,00,CD,
4295600707,00000262,false,Rx,0,5,21,00,00,00,8A,00,00,00,
4295600712,000000AA,false,Rx,0,8,1A,6F,1A,6F,1A,6F,1A,6F,
4295600717,00000232,false,Rx,0,4,00,00,00,38,00,00,00,00,
4295600722,00000320,false,Rx,0,8,44,20,04,00,FF,00,00,92,
4295604582,00000440,false,Rx,0,8,42,02,00,00,01,00,00,00,
4295606211,00000020,false,Rx,0,7,20,00,07,01,00,00,4F,00,
4295606435,000000B4,false,Rx,0,8,00,00,00,00,00,00,00,BC,
4295606705,00000025,false,Rx,0,8,A2,37,98,00,FF,FF,FF,9B,
4295606924,00000024,false,Rx,0,8,02,01,01,F4,62,19,80,1F,
4295607141,00000235,false,Rx,0,6,00,00,00,00,00,3D,00,00,
4295607304,00000245,false,Rx,0,5,00,00,00,00,4C,00,00,00,
4295610343,00000127,false,Rx,0,8,00,10,00,08,00,0E,FE,54,
4295610568,00000247,false,Rx,0,5,06,00,FF,00,00,00,00,00,
4295612248,000000AA,false,Rx,0,8,1A,6F,1A,6F,1A,6F,1A,6F,
4295612470,000000B6,false,Rx,0,4,00,00,00,BA,00,00,00,00,
4295612687,00000224,false,Rx,0,8,00,00,00,00,00,00,00,08,
4295615182,00000260,false,Rx,0,8,00,00,02,00,00,00,00,6C,
4295619580,00000020,false,Rx,0,7,20,00,07,01,00,00,4F,00,
4295619585,00000230,false,Rx,0,7,00,02,02,01,00,00,3E,00,
4295619590,00000025,false,Rx,0,8,A2,37,98,00,FF,FF,FF,9B,
4295619596,00000024,false,Rx,0,8,02,01,01,F4,62,19,80,1F,
4295619601,000003F9,false,Rx,0,8,58,5C,56,01,00,00,00,0F,
4295620744,000004DD,false,Rx,0,8,1E,00,00,02,00,00,00,00,
4295622483,000001C4,false,Rx,0,8,00,00,00,00,00,00,00,CD,
4295624388,000000AA,false,Rx,0,8,1A,6F,1A,6F,1A,6F,1A,6F,
4295624555,00000232,false,Rx,0,4,00,00,00,38,00,00,00,00,
4295625202,00000351,false,Rx,0,4,00,00,00,00,00,00,00,00,
4295625913,00000436,false,Rx,0,8,00,00,00,00,00,00,00,00,
4295626728,00000127,false,Rx,0,8,00,10,00,08,00,0E,FE,54,
4295629774,00000361,false,Rx,0,8,80,00,00,00,20,00,00,88,
4295630367,00000020,false,Rx,0,7,20,00,07,01,00,00,4F,00,
4295630645,000000B4,false,Rx,0,8,00,00,00,00,00,00,00,BC,
4295630865,00000025,false,Rx,0,8,A2,37,98,00,FF,FF,FF,9B,
4295631081,00000235,false,Rx,0,6,00,00,00,00,00,3D,00,00,
4295631298,00000024,false,Rx,0,8,02,01,01,F4,62,19,80,1F,
4295631522,00000245,false,Rx,0,5,00,00,00,00,4C,00,00,00,
4295633857,00000247,false,Rx,0,5,06,00,FF,00,00,00,00,00,
4295634891,000006C0,false,Rx,0,8,E4,00,80,A0,00,00,00,00,
4295635438,00000260,false,Rx,0,8,00,00,02,00,00,00,00,6C,
4295636472,000000AA,false,Rx,0,8,1A,6F,1A,6F,1A,6F,1A,6F,
4295636635,000001AA,false,Rx,0,6,00,00,00,00,00,B1,00,00,
4295636907,00000224,false,Rx,0,8,00,00,00,00,00,00,00,08,
4295640795,00000262,false,Rx,0,5,21,00,00,00,8A,00,00,00,
4295642537,00000020,false,Rx,0,7,20,00,07,01,00,00,4F,00,
4295642755,00000230,false,Rx,0,7,00,02,02,01,00,00,3E,00,
4295642972,00000025,false,Rx,0,8,A2,37,98,00,FF,FF,FF,9B,
4295643243,00000127,false,Rx,0,8,00,10,00,08,00,0E,FE,54,
4295643352,0000032A,false,Rx,0,2,00,2F,00,00,00,00,00,00,
4295643574,00000024,false,Rx,0,8,02,01,01,F4,62,19,80,1F,
4295646017,000001C4,false,Rx,0,8,00,00,00,00,00,00,00,CD,
4295648517,000000AA,false,Rx,0,8,1A,6F,1A,6F,1A,6F,1A,6F,
4295648734,00000232,false,Rx,0,4,00,00,00,38,00,00,00,00,
4295648951,00000320,false,Rx,0,8,44,20,04,00,FF,00,00,92,
4295652265,000003BB,false,Rx,0,4,00,00,00,00,00,00,00,00,
4295654327,00000245,false,Rx,0,5,00,00,00,00,4C,00,00,00,
4295654604,00000020,false,Rx,0,7,20,00,07,01,00,00,4F,00,
4295654823,000000B4,false,Rx,0,8,00,00,00,00,00,00,00,BC,
4295655093,00000024,false,Rx,0,8,02,01,01,F4,62,19,80,1F,
4295655310,00000025,false,Rx,0,8,A2,37,98,00,FF,FF,FF,9B,
4295655533,00000235,false,Rx,0,6,00,00,00,00,00,3D,00,00,
4295655750,00000260,false,Rx,0,8,00,00,02,00,00,00,00,6C,
4295656021,00000437,false,Rx,0,8,FC,FF,FF,FF,FF,FF,FF,FF,
4295660823,00000247,false,Rx,0,5,06,00,FF,00,00,00,00,00,
4295660828,00000127,false,Rx,0,8,00,10,00,08,00,0E,FE,54,
4295660834,000000AA,false,Rx,0,8,1A,6F,1A,6F,1A,6F,1A,6F,
4295660839,000000B6,false,Rx,0,4,00,00,00,BA,00,00,00,00,
4295661006,00000224,false,Rx,0,8,00,00,00,00,00,00,00,08,
4295666654,00000020,false,Rx,0,7,20,00,07,01,00,00,4F,00,
4295666874,00000230,false,Rx,0,7,00,02,02,01,00,00,3E,00,
4295667090,00000025,false,Rx,0,8,A2,37,98,00,FF,FF,FF,9B,
4295667361,00000024,false,Rx,0,8,02,01,01,F4,62,19,80,1F,
4295669594,000001C4,false,Rx,0,8,00,00,00,00,00,00,00,CD,
4295670627,000003FA,false,Rx,0,1,00,00,00,00,00,00,00,00,
4295672693,000000AA,false,Rx,0,8,1A,6F,1A,6F,1A,6F,1A,6F,
4295672860,00000232,false,Rx,0,4,00,00,00,38,00,00,00,00,
4295675847,00000260,false,Rx,0,8,00,00,02,00,00,00,00,6C,
4295676064,00000127,false,Rx,0,8,00,10,00,08,00,0E,FE,54,
4295676775,000004A7,false,Rx,0,8,22,00,75,00,70,00,00,00,
4295679681,00000498,false,Rx,0,8,C0,00,00,40,B9,00,00,15,
4295679687,00000245,false,Rx,0,5,00,00,00,00,4C,00,00,00,
4295679692,00000020,false,Rx,0,7,20,00,07,01,00,00,4F,00,
4295679697,000000B4,false,Rx,0,8,00,00,00,00,00,00,00,BC,
4295679702,00000025,false,Rx,0,8,A2,37,98,00,FF,FF,FF,9B,
4295679708,00000235,false,Rx,0,6,00,00,00,00,00,3D,00,00,
4295679713,00000024,false,Rx,0,8,02,02,01,F4,62,19,80,20,
4295679826,0000049C,false,Rx,0,8,A0,05,0A,00,00,00,00,1E,
4295680913,00000262,false,Rx,0,5,21,00,00,00,8A,00,00,00,
4295681129,00000247,false,Rx,0,5,06,00,FF,00,00,00,00,00,
4295681238,00000394,false,Rx,0,1,00,00,00,00,00,00,00,00,
4295684693,000000AA,false,Rx,0,8,1A,6F,1A,6F,1A,6F,1A,6F,
4295684913,000001AA,false,Rx,0,6,00,00,00,00,00,B1,00,00,
4295685130,00000224,false,Rx,0,8,00,00,00,00,00,00,00,08,
4295685893,00000351,false,Rx,0,4,00,00,00,00,00,00,00,00,
4295690670,00000020,false,Rx,0,7,20,00,07,01,00,00,4F,00,
4295690944,00000230,false,Rx,0,7,00,02,02,01,00,00,3E,00,
4295691054,0000032A,false,Rx,0,2,00,2F,00,00,00,00,00,00,
4295691270,00000025,false,Rx,0,8,A2,37,98,00,FF,FF,FF,9B,
4295691710,00000024,false,Rx,0,8,02,01,01,F4,62,19,80,1F,
4295692303,00000127,false,Rx,0,8,00,10,00,08,00,0E,FE,54,
4295693128,000001C4,false,Rx,0,8,00,00,00,00,00,00,00,CD,
4295694324,00000361,false,Rx,0,8,80,00,00,00,20,00,00,88,
4295696120,00000260,false,Rx,0,8,00,00,02,00,00,00,00,6C,
4295696779,000000AA,false,Rx,0,8,1A,6F,1A,6F,1A,6F,1A,6F,
4295696942,00000232,false,Rx,0,4,00,00,00,38,00,00,00,00,
4295697159,00000320,false,Rx,0,8,44,20,04,00,FF,00,00,92,
4295702069,000004A6,false,Rx,0,8,4C,80,0F,0F,0F,0F,08,00,
4295702074,00000442,false,Rx,0,8,43,02,00,00,04,00,00,00,
4295702080,00000245,false,Rx,0,5,00,00,00,00,4C,00,00,00,
4295702738,00000020,false,Rx,0,7,20,00,07,01,00,00,4F,00,
4295702955,000000B4,false,Rx,0,8,00,00,00,00,00,00,00,BC,
4295703225,00000024,false,Rx,0,8,02,01,01,F4,62,19,80,1F,
4295703449,00000025,false,Rx,0,8,A2,37,98,00,FF,FF,FF,9B,
4295703666,00000235,false,Rx,0,6,00,00,00,00,00,3D,00,00,
4295704537,00000247,false,Rx,0,5,06,00,FF,00,00,00,00,00,
4295708661,00000127,false,Rx,0,8,00,10,00,08,00,0E,FE,54,
4295708879,000000AA,false,Rx,0,8,1A,6F,1A,6F,1A,6F,1A,6F,
4295709096,000000B6,false,Rx,0,4,00,00,00,BA,00,00,00,00,
4295709312,00000224,false,Rx,0,8,00,00,00,00,00,00,00,08,
4295714800,00000020,false,Rx,0,7,20,00,07,01,00,00,4F,00,
4295715017,00000230,false,Rx,0,7,00,02,02,01,00,00,3E,00,
4295715233,00000025,false,Rx,0,8,A2,37,98,00,FF,FF,FF,9B,
4295715511,00000024,false,Rx,0,8,02,01,01,F4,62,19,80,1F,
4295716321,00000260,false,Rx,0,8,00,00,01,00,00,00,00,6B,
4295716706,000001C4,false,Rx,0,8,00,00,00,00,00,00,00,CD,
4295720809,000000AA,false,Rx,0,8,1A,6F,1A,6F,1A,6F,1A,6F,
4295720971,00000232,false,Rx,0,4,00,00,00,38,00,00,00,00,
4295721188,00000262,false,Rx,0,5,21,00,00,00,8A,00,00,00,
4295725052,00000127,false,Rx,0,8,00,10,00,08,00,0E,FE,54,
4295725268,00000245,false,Rx,0,5,00,00,00,00,4C,00,00,00,
4295726847,00000020,false,Rx,0,7,20,00,07,01,00,00,4F,00,
4295727064,000000B4,false,Rx,0,8,00,00,00,00,00,00,00,BC,
4295727335,00000025,false,Rx,0,8,A2,37,98,00,FF,FF,FF,9B,
4295727559,00000024,false,Rx,0,8,02,01,01,F4,62,1A,80,20,
4295727778,00000235,false,Rx,0,6,00,00,00,00,00,3D,00,00,
4295728048,00000247,false,Rx,0,5,06,00,FF,00,00,00,00,00,
4295732827,000000AA,false,Rx,0,8,1A,6F,1A,6F,1A,6F,1A,6F,
4295733044,000001AA,false,Rx,0,6,00,00,00,00,00,B1,00,00,
4295733315,00000224,false,Rx,0,8,00,00,00,00,00,00,00,08,
4295736576,00000260,false,Rx,0,8,00,00,02,00,00,00,00,6C,
4295739754,00000020,false,Rx,0,7,20,00,07,01,00,00,4F,00,
4295739759,00000230,false,Rx,0,7,00,02,02,01,00,00,3E,00,
4295739764,00000025,false,Rx,0,8,A2,37,98,00,FF,FF,FF,9B,
4295739770,0000032A,false,Rx,0,2,00,2F,00,00,00,00,00,00,
4295739883,00000024,false,Rx,0,8,02,01,01,F5,62,1A,80,21,
4295740261,000001C4,false,Rx,0,8,00,00,00,00,00,00,00,CD,
4295741462,00000127,false,Rx,0,8,00,10,00,08,00,0E,FE,54,
4295744881,000000AA,false,Rx,0,8,1A,6F,1A,6F,1A,6F,1A,6F,
4295745044,00000232,false,Rx,0,4,00,00,00,38,00,00,00,00,
4295745314,00000320,false,Rx,0,8,44,20,04,00,00,00,00,93,
4295746625,00000351,false,Rx,0,4,00,00,00,00,00,00,00,00,
4295748579,00000245,false,Rx,0,5,00,00,00,00,4C,00,00,00,
4295751018,00000020,false,Rx,0,7,20,00,07,01,00,00,4F,00,
4295751235,000000B4,false,Rx,0,8,00,00,00,00,00,00,00,BC,
4295751507,00000025,false,Rx,0,8,A2,37,98,00,FF,FF,FF,9B,
4295751670,00000235,false,Rx,0,6,00,00,00,00,00,3D,00,00,
4295751888,00000247,false,Rx,0,5,06,00,FF,00,00,00,00,00,
4295752158,00000024,false,Rx,0,8,02,02,01,F5,62,1A,80,22,
4295756779,00000260,false,Rx,0,8,00,00,02,00,00,00,00,6C,
4295757050,000000AA,false,Rx,0,8,1A,6F,1A,6F,1A,6F,1A,6F,
4295757212,000000B6,false,Rx,0,4,00,00,00,BA,00,00,00,00,
4295761027,00000224,false,Rx,0,8,00,00,00,00,00,00,00,08,
4295761033,00000127,false,Rx,0,8,00,10,00,08,00,0E,FE,54,
4295761038,00000361,false,Rx,0,8,80,00,00,00,20,00,00,88,
4295761806,00000262,false,Rx,0,5,21,00,00,00,8A,00,00,00,
4295763001,00000020,false,Rx,0,7,20,00,07,01,00,00,4F,00,
4295763218,00000230,false,Rx,0,7,00,02,02,01,00,00,3E,00,
4295763495,00000025,false,Rx,0,8,A2,37,98,00,FF,FF,FF,9B,
4295763712,00000024,false,Rx,0,8,02,01,01,F5,62,1A,80,21,
4295763930,000001C4,false,Rx,0,8,00,00,00,00,00,00,00,CD,
4295767079,000003BC,false,Rx,0,8,00,20,00,00,00,01,00,00,
4295768981,000000AA,false,Rx,0,8,1A,6F,1A,6F,1A,6F,1A,6F,
4295769198,00000232,false,Rx,0,4,00,00,00,38,00,00,00,00,
4295769801,00000620,false,Rx,0,8,10,00,00,26,B0,00,00,50,
4295772134,00000245,false,Rx,0,5,00,00,00,00,4C,00,00,00,
4295774250,00000127,false,Rx,0,8,00,10,00,08,00,0E,FE,54,
4295775066,00000020,false,Rx,0,7,20,00,07,01,00,00,4F,00,
4295775283,000000B4,false,Rx,0,8,00,00,00,00,00,00,00,BC,
4295775507,00000025,false,Rx,0,8,A2,37,98,00,FF,FF,FF,9B,
4295775781,00000024,false,Rx,0,8,02,02,01,F5,62,1A,80,22,
4295775998,00000235,false,Rx,0,6,00,00,00,00,00,3D,00,00,
4295776161,00000247,false,Rx,0,5,06,00,FF,00,00,00,00,00,
4295776439,000004A0,false,Rx,0,8,06,BA,00,00,00,00,00,00,
4295776655,000004A1,false,Rx,0,8,FE,05,80,DE,80,20,C1,42,
4295776927,000004A2,false,Rx,0,8,19,00,00,C7,00,37,BB,01,
4295777144,00000260,false,Rx,0,8,00,00,01,00,00,00,00,6B,
4295781091,000000AA,false,Rx,0,8,1A,6F,1A,6F,1A,6F,1A,6F,
4295781204,000001AA,false,Rx,0,6,00,00,00,00,00,B1,00,00,
4295781481,00000224,false,Rx,0,8,00,00,00,00,00,00,00,08,
4295787050,00000020,false,Rx,0,7,20,00,07,01,00,00,4F,00,
4295787266,00000230,false,Rx,0,7,00,02,02,01,00,00,3E,00,
4295787490,00000025,false,Rx,0,8,A2,37,98,00,FF,FF,FF,9B,
4295787764,000001C4,false,Rx,0,8,00,00,00,00,00,00,00,CD,
4295787981,00000024,false,Rx,0,8,02,02,01,F5,62,1A,80,22,
4295788144,0000032A,false,Rx,0,2,00,2F,00,00,00,00,00,00,
4295788360,000004C8,false,Rx,0,8,09,00,00,01,00,00,00,00,
4295790594,00000127,false,Rx,0,8,00,10,00,08,00,0E,FE,54,
4295793089,000000AA,false,Rx,0,8,1A,6F,1A,6F,1A,6F,1A,6F,
4295793252,00000232,false,Rx,0,4,00,00,00,38,00,00,00,00,
4295793529,00000320,false,Rx,0,8,44,20,04,00,00,00,00,93,
4295795702,00000245,false,Rx,0,5,00,00,00,00,4C,00,00,00,
4295797219,00000260,false,Rx,0,8,00,00,02,00,00,00,00,6C,
4295799947,00000247,false,Rx,0,5,06,00,FF,00,00,00,00,00,
4295799953,00000020,false,Rx,0,7,20,00,07,01,00,00,4F,00,
4295799958,000000B4,false,Rx,0,8,00,00,00,00,00,00,00,BC,
4295799963,00000025,false,Rx,0,8,A2,37,98,00,FF,FF,FF,9B,
4295799968,00000235,false,Rx,0,6,00,00,00,00,00,3D,00,00,
4295800297,00000024,false,Rx,0,8,02,02,01,F5,62,1A,80,22,
4295800955,00000443,false,Rx,0,8,4D,02,00,2F,06,00,00,00,
4295802256,00000262,false,Rx,0,5,21,00,00,00,8A,00,00,00,
4295805083,000000AA,false,Rx,0,8,1A,6F,1A,6F,1A,6F,1A,6F,
4295805300,000000B6,false,Rx,0,4,00,00,00,BA,00,00,00,00,
4295805524,00000224,false,Rx,0,8,00,00,00,00,00,00,00,08,
4295806988,00000127,false,Rx,0,8,00,10,00,08,00,0E,FE,54,
4295807259,00000351,false,Rx,0,4,00,00,00,00,00,00,00,00,
4295809814,00000621,false,Rx,0,8,11,00,00,00,00,00,00,00,
4295810901,000001C4,false,Rx,0,8,00,00,00,00,00,00,00,CD,
